price	cut	color	clarity	depth	table	x	y	z
1031	Ideal	D	VS2	61.8	56	4.8	4.84	2.98
1031	Ideal	F	VS1	61.4	57	4.78	4.83	2.95
1031	Very Good	F	VS1	59.9	61	4.84	4.88	2.91
1031	Ideal	G	VVS2	62.6	55	4.77	4.78	2.99
1031	Ideal	F	VS1	62.3	55	4.77	4.79	2.98
1031	Ideal	F	VS1	60.9	57	4.84	4.88	2.96
1031	Very Good	F	VS1	61.9	55	4.78	4.82	2.97
1031	Ideal	G	VVS2	62.4	55	4.79	4.82	3
1031	Ideal	D	VS2	62.1	54	4.8	4.83	2.99
1031	Ideal	D	VS2	62.4	55	4.8	4.82	3
1031	Ideal	G	VVS2	62.7	56	4.74	4.77	2.98
1031	Ideal	E	VVS1	60.6	56	4.77	4.8	2.9
1031	Ideal	F	VVS2	60.4	60	4.73	4.78	2.87
1031	Ideal	H	SI1	62.2	55	4.72	4.76	2.95
1031	Premium	F	SI2	58	62	5.21	5.18	3.01
1031	Fair	F	SI2	65.5	54	5.06	4.92	3.25
1031	Ideal	I	SI1	59.8	59	5.18	5.15	3.09
1031	Fair	G	VS2	65.7	57	4.97	4.9	3.24
1032	Very Good	E	SI1	59.3	63	5.09	5.02	3
1033	Very Good	G	VVS2	61.1	58	4.73	4.76	2.9
1033	Ideal	F	VVS2	62.7	56	4.61	4.64	2.9
1033	Ideal	D	VVS2	62	54	4.57	4.63	2.85
1033	Ideal	G	IF	62.4	56	4.6	4.64	2.88
1033	Good	I	SI1	61.3	62	5.14	5.17	3.16
1033	Ideal	E	VS1	61.8	56	4.51	4.47	2.78
1033	Ideal	E	VS1	62	56	4.52	4.48	2.79
1033	Ideal	E	VS1	62.4	55	4.47	4.44	2.78
1033	Ideal	D	VS2	62.4	53	4.52	4.49	2.81
1033	Ideal	E	VS1	61.2	57	4.51	4.45	2.74
1033	Ideal	E	VS1	61	57	4.52	4.49	2.75
1033	Premium	H	VVS1	59.1	58	4.76	4.71	2.8
1033	Premium	H	VVS1	61.2	60	4.7	4.68	2.87
1033	Very Good	H	VVS1	63.3	58	4.62	4.57	2.91
1033	Ideal	D	VS2	60.8	57	4.52	4.5	2.74
1033	Ideal	D	VS2	61.4	56	4.53	4.5	2.77
1033	Ideal	D	VS2	60.6	57	4.53	4.51	2.74
1033	Premium	D	VS2	60.4	60	4.56	4.51	2.74
1033	Premium	D	VS2	59.3	58	4.55	4.52	2.69
1033	Ideal	D	VS2	62	55	4.49	4.45	2.77
1033	Premium	D	VS2	62.1	58	4.5	4.45	2.78
1033	Ideal	D	VS2	61.3	57	4.5	4.47	2.75
1033	Ideal	D	VS2	62	54	4.52	4.48	2.79
1033	Ideal	D	VS2	62.9	55	4.47	4.43	2.8
1033	Ideal	D	VS2	62.9	56	4.5	4.44	2.81
1033	Ideal	D	VS2	62	55	4.48	4.45	2.77
1033	Fair	E	SI2	66.5	56	5.31	5.21	3.5
1033	Premium	H	VS1	62.8	59	4.73	4.64	2.94
1034	Good	J	VS2	64.1	54	5.18	5.21	3.33
1034	Ideal	E	VVS2	61.9	55	4.7	4.74	2.92
1034	Ideal	E	VVS2	61.9	55	4.7	4.73	2.92
1034	Ideal	D	VVS2	61.2	55	4.37	4.42	2.69
1034	Ideal	D	VVS2	62	56	4.35	4.37	2.7
1034	Ideal	D	VVS2	61.1	56	4.38	4.39	2.68
1035	Very Good	I	SI1	62.5	57	5.06	5.09	3.17
1035	Premium	I	VS1	62.3	58	4.86	4.84	3.02
1035	Fair	G	SI2	65.6	56	4.99	4.92	3.25
1035	Ideal	H	SI2	61.5	56	5.17	5.21	3.19
1035	Ideal	H	SI1	61.7	58	5.07	5.11	3.14
1035	Ideal	H	VS1	61.8	56	4.78	4.74	2.94
1035	Premium	E	SI1	61.8	57	4.98	4.93	3.06
1035	Ideal	H	VVS1	61.8	55	4.85	4.8	2.98
1035	Ideal	I	VVS2	62.4	55	4.73	4.7	2.94
1035	Premium	H	VS1	62.6	58	4.73	4.66	2.94
1035	Premium	H	VS1	62.6	58	4.71	4.68	2.94
1035	Premium	H	VS1	62.4	60	4.74	4.69	2.94
1035	Premium	H	VS1	62.7	56	4.73	4.71	2.96
1035	Very Good	G	VS2	63.5	56	4.7	4.68	2.98
1035	Ideal	G	VS2	62.3	57	4.71	4.7	2.93
1035	Ideal	G	VS2	61.2	57	4.78	4.73	2.91
1035	Premium	E	VVS1	62.4	56	4.57	4.53	2.84
1035	Premium	G	VS1	60	57	4.83	4.74	2.87
1035	Fair	G	VS1	58	66	5.08	5.03	2.93
1035	Premium	J	VS1	62.4	61	4.98	4.96	3.1
1036	Ideal	F	VVS2	61.9	54.8	4.68	4.69	2.9
1036	Premium	F	SI2	62.8	60	5.1	5.03	3.18
1036	Premium	F	SI2	58.3	61	5.18	5.14	3.01
1037	Very Good	J	SI1	60.6	61	5.36	5.4	3.26
1037	Ideal	G	VVS1	61.4	57	4.85	4.89	2.99
1037	Ideal	H	SI2	62.6	56	5.24	5.27	3.29
1037	Good	H	VVS1	61.2	61	4.84	4.9	2.98
1037	Fair	F	VS2	64.2	58	4.9	4.75	3.1
1037	Premium	E	I1	60.8	60	5.2	5.17	3.15
1038	Ideal	J	VS2	62.6	53	5.21	5.24	3.27
1038	Ideal	E	VS2	61.7	54	4.66	4.68	2.88
1038	Ideal	G	SI2	60	57	5.17	5.2	3.11
1038	Ideal	I	SI1	61.5	54	5.22	5.26	3.22
1038	Premium	D	VVS2	60.7	59	4.66	4.63	2.82
1038	Premium	E	VS2	62	58	4.73	4.69	2.92
1039	Very Good	E	VVS1	60	56	4.45	4.49	2.68
1039	Ideal	H	SI1	61.2	56	4.99	5.04	3.07
1039	Ideal	H	IF	61.9	55.6	4.68	4.7	2.91
1039	Ideal	F	VVS2	62.9	55	4.75	4.72	2.98
1039	Ideal	F	VVS2	61.1	57	4.8	4.73	2.91
1040	Very Good	D	VS2	59.5	57	4.79	4.82	2.86
1040	Ideal	I	VVS2	62.7	56	4.9	4.93	3.08
488	Premium	J	VS2	62.5	60	4.36	4.31	2.71
488	Premium	J	VS2	62.3	60	4.34	4.29	2.69
489	Very Good	E	VS1	61.8	55	4.21	4.24	2.61
489	Very Good	F	SI1	57.9	61	4.39	4.49	2.57
489	Very Good	F	SI1	58.4	59	4.42	4.45	2.59
489	Ideal	J	IF	61.5	56	4.32	4.33	2.66
489	Ideal	J	IF	61.5	57	4.29	4.36	2.66
489	Ideal	H	VS2	62.2	55	4.35	4.39	2.72
489	Very Good	I	VS1	63	58	4.29	4.32	2.71
489	Good	H	VS2	63.1	57	4.27	4.32	2.71
489	Ideal	H	VS2	62.2	55	4.36	4.39	2.72
489	Good	I	VS1	63.5	57	4.26	4.28	2.71
489	Premium	I	VS1	62.6	59	4.29	4.33	2.7
489	Ideal	H	VS2	62.2	53	4.38	4.43	2.74
489	Good	H	VS2	63.1	57	4.28	4.31	2.71
489	Ideal	H	VS2	61.5	57	4.33	4.38	2.68
489	Very Good	H	VS2	62.5	54	4.35	4.39	2.73
489	Ideal	H	VS2	62.1	55	4.32	4.35	2.69
489	Very Good	H	VS2	60	60	4.4	4.43	2.65
489	Very Good	H	VS2	63	57	4.32	4.34	2.73
489	Very Good	H	VS2	59.7	61	4.39	4.42	2.63
489	Very Good	H	VS2	63	57	4.32	4.34	2.73
489	Very Good	H	VS2	60.5	63	4.33	4.37	2.63
489	Ideal	H	VS2	61.9	55	4.35	4.38	2.7
489	Very Good	H	VS2	62.5	60	4.31	4.36	2.71
1040	Premium	E	VS1	62.3	57	4.83	4.8	3
1040	Fair	F	VVS1	55.2	59	4.72	4.77	2.62
1040	Ideal	F	VVS2	62.2	56	4.45	4.43	2.76
1040	Ideal	F	VVS2	61.9	56	4.46	4.42	2.75
1040	Ideal	F	VVS2	61.4	56	4.49	4.44	2.74
1040	Premium	H	VS2	61.3	58	4.91	4.88	3
1040	Premium	I	VS1	62.8	56	4.88	4.83	3.05
1040	Ideal	F	SI1	61	57	4.91	4.89	2.99
1040	Ideal	E	SI1	61.1	56	4.92	4.9	3
1040	Premium	E	SI1	62.9	58	4.88	4.85	3.06
1040	Ideal	D	SI1	62	55	4.84	4.83	3
1040	Ideal	D	SI1	62.4	57	4.84	4.77	3
1040	Premium	D	SI1	61.1	60	4.83	4.79	2.94
1040	Ideal	D	SI1	61.7	56	4.83	4.79	2.97
1040	Premium	D	SI1	61.9	59	4.81	4.76	2.96
1040	Premium	D	SI1	62.1	59	4.79	4.77	2.97
1040	Ideal	D	SI1	62.3	57	4.8	4.77	2.98
1040	Ideal	D	SI1	61.8	57	4.81	4.77	2.96
1040	Ideal	G	VVS1	62.3	55	4.44	4.42	2.76
1040	Premium	G	VVS1	61.5	59	4.46	4.42	2.73
1040	Premium	F	VVS2	62.5	59	4.47	4.4	2.77
1040	Premium	F	I1	63	61	5.69	5.55	3.54
1040	Ideal	E	SI1	62.6	56	4.9	4.84	3.05
1041	Very Good	I	SI2	63.1	58	5.15	5.19	3.26
1041	Ideal	D	VVS2	61.4	55	4.34	4.36	2.67
1041	Ideal	D	VVS2	61.7	57	4.3	4.32	2.66
1041	Ideal	D	VVS2	61.5	55	4.34	4.38	2.68
1041	Ideal	F	VVS1	61.5	56	4.32	4.36	2.67
1041	Ideal	F	VVS1	61.4	56	4.33	4.37	2.67
1041	Ideal	F	VVS1	61.9	55	4.32	4.34	2.68
1041	Ideal	F	VVS1	61.6	57	4.33	4.34	2.67
1041	Ideal	F	VVS1	61.7	57	4.28	4.31	2.65
1041	Ideal	F	VVS1	61.1	55	4.36	4.38	2.67
1041	Ideal	E	VS2	61.6	57	4.65	4.61	2.85
1041	Ideal	E	VS2	61.2	57	4.64	4.58	2.82
1041	Ideal	E	VS2	62	57	4.63	4.6	2.86
1041	Ideal	F	VS1	61.7	56	4.63	4.61	2.85
1041	Ideal	E	VS2	62.5	56	4.61	4.58	2.87
1041	Premium	E	VS2	61.1	57	4.66	4.63	2.84
1041	Premium	E	VS2	58.9	61	4.68	4.66	2.75
1041	Premium	E	VS2	60.3	58	4.66	4.63	2.8
1041	Premium	E	VS2	61	59	4.63	4.59	2.81
1041	Premium	E	VS2	61.5	58	4.66	4.61	2.85
1041	Ideal	E	VS2	62.3	56	4.59	4.56	2.85
1041	Premium	E	VS2	62.3	59	4.59	4.56	2.85
1041	Ideal	E	VS2	61.5	56	4.62	4.59	2.83
1041	Premium	E	VS2	61.8	59	4.6	4.56	2.83
1041	Premium	E	VS2	63	58	4.58	4.53	2.87
1041	Ideal	E	VS2	62.7	56	4.6	4.55	2.87
1041	Ideal	G	IF	61.8	56	4.57	4.52	2.81
1041	Premium	E	VS2	59.1	60	4.68	4.66	2.76
1042	Very Good	H	VVS1	63.9	56	4.73	4.75	3.03
1042	Very Good	E	SI1	61.4	62	4.92	4.95	3.03
1042	Premium	J	VS2	62.6	58	5.16	5.22	3.25
1042	Ideal	D	VVS2	61.6	57	4.56	4.59	2.82
1042	Ideal	F	IF	61.5	55	4.44	4.47	2.74
1042	Good	E	VVS2	61.9	61	4.72	4.78	2.94
1042	Ideal	G	VS2	61.4	59	4.78	4.76	2.93
1043	Very Good	E	VVS2	62.3	57	4.68	4.72	2.93
1043	Good	F	SI1	63.1	61	5.06	4.98	3.17
1043	Ideal	H	VVS1	62.2	57	4.74	4.78	2.96
1043	Ideal	H	VVS1	62.7	54	4.78	4.79	3
1043	Premium	H	VVS1	60.4	58	4.79	4.85	2.91
1043	Ideal	H	VVS1	61.4	56	4.77	4.8	2.94
1043	Ideal	G	VVS1	61.2	56	4.77	4.8	2.93
1043	Ideal	G	VVS1	62.3	54	4.75	4.76	2.96
1043	Ideal	G	VVS1	62	56	4.73	4.76	2.94
1043	Ideal	G	VVS1	62.1	53	4.75	4.79	2.96
1043	Ideal	G	VVS1	62.3	54	4.75	4.76	2.96
1043	Ideal	G	VVS1	62.4	54	4.73	4.75	2.96
1043	Ideal	G	VVS1	62	55	4.74	4.78	2.95
1043	Ideal	G	VVS1	62.4	54	4.73	4.76	2.96
1043	Ideal	E	VVS1	61.4	57	4.64	4.61	2.54
1043	Ideal	D	VS1	62.2	57	4.71	4.74	2.94
1044	Premium	E	VVS1	60.8	59	4.45	4.43	2.7
1044	Very Good	J	SI1	61.5	56	5.18	5.21	3.19
1044	Very Good	H	IF	64	56	4.66	4.69	2.99
1044	Premium	E	VVS1	60.7	59	4.55	4.58	2.77
1044	Ideal	E	VVS1	62.2	56	4.51	4.53	2.81
1044	Very Good	G	IF	59.1	59	4.59	4.62	2.72
1044	Ideal	G	IF	61.8	55	4.54	4.56	2.81
1044	Premium	E	VVS1	61	58	4.52	4.56	2.77
1044	Ideal	G	IF	61.1	56	4.54	4.59	2.79
1044	Ideal	E	VVS1	60.7	57	4.53	4.57	2.76
1044	Premium	G	IF	60.6	60	4.54	4.57	2.76
1044	Ideal	D	VS1	61.4	57	4.43	4.4	2.71
1045	Ideal	H	SI1	61.5	57	4.88	4.84	2.99
1046	Very Good	H	SI2	61.4	57	5.21	5.25	3.21
1046	Very Good	I	SI1	63.5	60	5.03	5.05	3.2
1046	Very Good	E	SI2	60.8	61	5.08	5.09	3.09
1046	Ideal	I	VS2	62.1	54	5.2	5.24	3.24
1046	Ideal	F	SI2	62.7	57	5.08	5.1	3.19
1046	Ideal	I	IF	62.3	53	4.82	4.9	3.02
1046	Ideal	E	IF	61.9	55	4.38	4.41	2.72
1046	Ideal	F	IF	62	56	4.36	4.32	2.69
1046	Premium	E	VVS2	61.4	60	4.36	4.34	2.67
1046	Ideal	E	VVS2	61	56	4.43	4.39	2.69
1046	Ideal	F	IF	62.2	56	4.34	4.31	2.69
1046	Ideal	F	IF	61.8	54	4.37	4.33	2.69
1046	Premium	E	VVS2	60.8	55	4.43	4.38	2.68
1046	Ideal	E	VVS2	60.8	57	4.39	4.36	2.66
1046	Premium	E	VVS2	61.4	58	4.36	4.33	2.67
1046	Ideal	E	VVS2	61.6	55	4.38	4.35	2.69
1046	Premium	E	VVS2	61.9	58	4.38	4.35	2.7
1046	Ideal	E	VVS2	61.6	57	4.37	4.33	2.68
1046	Premium	E	VVS2	60.4	59	4.37	4.34	2.63
1046	Premium	F	IF	61.5	58	4.35	4.33	2.67
1046	Ideal	F	IF	62.1	55	4.35	4.34	2.7
1046	Premium	E	VVS2	61.3	60	4.35	4.33	2.66
1046	Ideal	H	IF	60	57	4.41	4.39	2.64
1046	Premium	H	IF	60.5	58	4.44	4.38	2.67
1046	Ideal	H	IF	61.8	56	4.38	4.36	2.7
1046	Premium	H	IF	61	58	4.38	4.34	2.66
1046	Premium	H	IF	61.7	58	4.36	4.33	2.68
1046	Ideal	H	IF	62.1	54	4.37	4.33	2.7
1046	Ideal	G	VVS1	59.5	56	4.43	4.41	2.63
1046	Ideal	G	VVS1	60.7	57	4.4	4.37	2.66
1046	Premium	G	VVS1	60.4	59	4.41	4.37	2.65
1046	Ideal	G	VVS1	60.8	56	4.39	4.36	2.66
1046	Ideal	G	VVS1	62.8	53	4.36	4.34	2.73
1046	Very Good	G	VVS1	63.1	56	4.35	4.33	2.74
1046	Ideal	G	VVS1	62.5	54	4.37	4.33	2.72
1046	Premium	G	VVS1	60.5	60	4.4	4.33	2.64
1046	Premium	G	VVS1	61.4	58	4.35	4.32	2.66
1046	Premium	G	VVS1	62.1	59	4.35	4.32	2.69
1046	Premium	G	VVS1	61.1	58	4.35	4.32	2.65
1046	Very Good	G	VVS1	63.5	57	4.33	4.3	2.74
1046	Ideal	G	VVS1	61.9	55	4.36	4.3	2.68
1046	Premium	G	VVS1	62.5	57	4.4	4.3	2.72
1046	Ideal	G	VVS1	62.5	57	4.36	4.31	2.71
1046	Premium	G	VVS1	62.2	59	4.32	4.3	2.68
1046	Premium	F	SI1	61.1	58	4.97	4.95	3.03
1046	Premium	G	VVS1	62.6	61	4.31	4.28	2.69
1046	Premium	G	VVS1	63	58	4.32	4.29	2.71
1047	Very Good	J	VS2	62.5	56	5.08	5.12	3.19
1047	Premium	E	VVS1	60.6	59	4.62	4.65	2.81
1047	Good	I	VS2	60.4	64	5.12	5.08	3.08
1048	Very Good	I	SI1	62.4	58	5	5.06	3.14
1048	Very Good	I	SI1	62.2	60	5.02	5.05	3.13
1048	Very Good	I	SI1	63.5	56	5.02	5.06	3.2
1048	Ideal	D	VVS2	61.3	55.8	4.43	4.44	2.71
1048	Ideal	G	VS2	61.9	57	4.83	4.79	2.98
1048	Ideal	E	VS2	61.9	56	4.88	4.85	3.01
1048	Premium	E	VS2	61.6	59	4.84	4.81	2.97
1048	Ideal	E	VS2	62	57	4.85	4.82	3
1049	Very Good	F	VVS2	62	56	4.71	4.74	2.93
1049	Good	G	SI2	63.1	56	5.08	5.12	3.22
1049	Very Good	G	VS1	62.8	57	4.92	4.83	3.06
1049	Very Good	G	SI2	63	55	5.12	5.14	3.23
1049	Fair	I	I1	70.8	55	5.51	5.34	3.84
1049	Fair	E	VS2	65.4	57	4.61	4.54	2.99
1050	Ideal	I	VVS1	61	56	5.02	5.04	3.07
1050	Ideal	D	VS2	61.1	56	4.64	4.66	2.84
1050	Ideal	I	IF	62.4	56	4.73	4.7	2.94
1050	Ideal	I	IF	62.2	56	4.75	4.71	2.94
1050	Premium	G	VVS2	59.7	58	4.8	4.78	2.86
1050	Premium	G	VVS2	58.9	58	4.84	4.8	2.84
1050	Premium	G	VVS2	61.7	59	4.76	4.73	2.93
1050	Premium	G	VVS2	61.1	58	4.76	4.74	2.9
1050	Ideal	G	VVS2	62.4	56	4.74	4.72	2.95
1050	Premium	G	VVS2	62.7	59	4.72	4.69	2.95
1050	Premium	G	VVS2	62	58	4.74	4.68	2.92
1050	Premium	F	VS1	60.4	61	4.77	4.74	2.87
1050	Premium	F	VS1	60.4	59	4.76	4.75	2.87
1050	Premium	F	VS1	60.5	60	4.8	4.76	2.89
1050	Ideal	F	VS1	62.7	55	4.76	4.74	2.98
1050	Premium	F	VS1	61.5	59	4.76	4.71	2.91
1050	Premium	F	VS1	61.4	58	4.75	4.73	2.91
1050	Premium	F	VS1	61.4	58	4.75	4.73	2.91
1050	Premium	F	VS1	62.6	58	4.72	4.68	2.94
1050	Premium	F	VS1	62.5	57	4.72	4.69	2.94
1050	Premium	F	VS1	62.9	58	4.71	4.67	2.95
1050	Premium	F	VS1	62.4	59	4.69	4.67	2.92
1050	Premium	F	VS1	62.5	59	4.69	4.66	2.92
1050	Ideal	D	VS2	61.3	57	4.77	4.75	2.92
1050	Premium	D	VS2	60.5	59	4.8	4.76	2.89
1050	Premium	D	VS2	59.1	57	4.87	4.81	2.86
1050	Ideal	D	VS2	62.3	57	4.75	4.72	2.95
1050	Premium	D	VS2	61.7	59	4.76	4.73	2.93
1050	Ideal	D	VS2	62.8	57	4.72	4.68	2.95
1050	Premium	D	VS2	62.4	59	4.72	4.7	2.94
1050	Ideal	D	VS2	61.5	55	4.75	4.71	2.91
1050	Ideal	D	VS2	61.6	57	4.77	4.71	2.92
1050	Premium	D	VS2	61.7	59	4.75	4.72	2.92
1050	Premium	D	VS2	62.5	59	4.72	4.66	2.93
1050	Good	G	VVS2	61.4	64	4.7	4.65	2.87
1051	Very Good	G	VVS2	63.3	59	4.69	4.71	2.97
1051	Ideal	G	VVS1	61.5	59	4.71	4.75	2.91
1051	Ideal	I	SI2	60.8	56	5.14	5.26	3.16
1052	Ideal	F	VVS2	60.3	55	4.69	4.79	2.86
1052	Ideal	H	VVS1	61.4	55	4.81	4.83	2.96
1052	Ideal	I	SI1	62.8	57	5.15	5.2	3.25
1052	Ideal	E	VVS1	61.2	56	4.51	4.45	2.74
1052	Ideal	E	VVS1	61.8	57	4.43	4.4	2.73
1052	Ideal	E	VVS1	61.7	56	4.48	4.46	2.76
1052	Ideal	E	VVS1	61.5	56	4.49	4.46	2.75
1052	Premium	D	VVS2	60.1	58	4.55	4.53	2.73
1052	Premium	E	VVS1	60.1	58	4.51	4.47	2.7
1052	Premium	E	VVS1	59.7	58	4.52	4.49	2.69
1052	Ideal	E	VVS1	61.5	57	4.47	4.44	2.74
1052	Ideal	E	VVS1	60.9	56	4.48	4.46	2.72
1052	Very Good	I	SI1	63.1	56	5.14	5.06	3.22
1052	Ideal	G	IF	61.6	55	4.51	4.48	2.77
1052	Ideal	G	IF	61.8	55	4.48	4.45	2.76
1052	Ideal	G	IF	62.1	56	4.44	4.41	2.75
1052	Premium	G	IF	60.8	58	4.46	4.42	2.7
1052	Ideal	G	IF	61.3	57	4.46	4.42	2.72
1052	Ideal	G	IF	61.9	54	4.46	4.42	2.75
1052	Premium	F	SI2	58.1	59	5.26	5.24	3.05
1052	Premium	D	VVS2	60.4	60	4.51	4.46	2.71
1052	Good	E	IF	64.2	60	4.28	4.22	2.73
1053	Very Good	I	VS1	62.4	55	4.99	5.03	3.12
1053	Very Good	E	IF	59.5	57	4.68	4.73	2.8
1053	Premium	E	VS1	61.2	59	4.72	4.76	2.9
1053	Premium	E	VS1	60.4	59	4.76	4.81	2.89
1053	Ideal	E	VS1	62.3	56	4.71	4.73	2.94
1053	Ideal	E	VS1	62.2	55	4.72	4.76	2.95
1053	Very Good	E	VS1	60.1	58	4.72	4.76	2.85
1053	Very Good	E	VS1	61.8	56	4.74	4.77	2.94
489	Premium	H	VS2	62.2	58	4.31	4.34	2.69
489	Very Good	H	VS2	62.2	59	4.34	4.38	2.71
489	Premium	H	VS2	61.3	60	4.32	4.36	2.66
489	Premium	H	VS2	62.7	59	4.29	4.32	2.7
489	Ideal	H	VS2	62.6	57	4.31	4.35	2.71
489	Very Good	I	VS1	62.8	55	4.31	4.35	2.72
489	Ideal	H	VS2	62	57	4.33	4.38	2.7
489	Good	H	VS2	63.1	58	4.27	4.32	2.71
489	Very Good	I	VS1	62.8	57	4.28	4.32	2.7
489	Good	I	VS1	63.7	55	4.3	4.33	2.75
489	Very Good	H	VS2	61.9	58	4.37	4.39	2.71
489	Good	H	VS2	63.5	57	4.32	4.34	2.75
489	Good	I	VS1	63.9	56	4.28	4.3	2.74
489	Premium	I	VS1	59.2	60	4.4	4.45	2.62
489	Good	H	VS2	63.2	58	4.31	4.33	2.73
489	Premium	H	VS2	62.4	59	4.31	4.34	2.7
489	Good	I	VS1	63.2	56	4.28	4.33	2.72
489	Ideal	H	VS2	62.4	55	4.33	4.36	2.71
490	Very Good	G	SI1	61.8	55	4.35	4.38	2.69
490	Ideal	G	VS2	61.5	56	4.16	4.18	2.56
490	Ideal	G	VS2	61.5	55	4.18	4.21	2.58
490	Ideal	G	VS2	61.6	54	4.17	4.2	2.58
490	Ideal	F	VS2	61.8	54	4.18	4.23	2.6
490	Ideal	G	VS1	62.3	56	4.14	4.16	2.58
490	Ideal	G	VS1	62.1	55	4.22	4.25	2.63
1053	Very Good	E	VS1	60.5	61	4.72	4.74	2.86
1053	Very Good	E	VS1	62.8	59	4.63	4.67	2.92
1053	Very Good	E	VS1	62.4	54	4.71	4.75	2.95
1053	Premium	E	VS1	62.5	58	4.69	4.72	2.94
1053	Ideal	E	VS2	61.6	54	4.9	4.88	3.01
1053	Ideal	D	VS1	61.3	54	4.76	4.8	2.93
1053	Premium	F	VS2	58.8	59	4.83	4.8	2.83
1053	Ideal	F	VS2	60	57	4.76	4.7	2.84
1053	Premium	F	VS2	62.4	58	4.65	4.61	2.89
1053	Premium	F	VS2	58.4	62	4.79	4.76	2.79
1053	Premium	G	VVS2	61.9	58	4.6	4.54	2.83
1053	Ideal	G	VVS2	62.3	56	4.56	4.53	2.83
1053	Ideal	G	VVS1	62.8	57	4.55	4.52	2.85
1053	Premium	G	SI1	62	59	5.12	5.1	3.17
1054	Very Good	I	SI1	62.8	60	5.04	5.08	3.18
1054	Ideal	D	VVS2	61.3	56	4.51	4.53	2.77
1054	Ideal	J	VS2	61.9	54	5.1	5.14	3.17
1054	Ideal	H	SI2	61.6	56	5.16	5.19	3.19
1054	Ideal	H	SI2	61	55	5.19	5.23	3.18
1055	Premium	J	VS2	62.7	61	5.35	5.28	3.33
1055	Very Good	E	VVS1	60.9	56	4.65	4.67	2.84
1055	Premium	G	SI1	58.5	60	5.09	5.06	2.97
1055	Ideal	G	VVS1	61.6	57	4.75	4.77	2.93
1055	Ideal	G	VS1	62.8	58	4.83	4.88	3.05
1055	Ideal	G	VS1	61	56	4.86	4.82	2.95
1055	Ideal	H	VVS2	62	57	4.82	4.79	2.98
1056	Premium	G	SI2	63	61	5.08	4.99	3.17
1056	Premium	E	VVS2	60.8	59	4.77	4.73	2.89
1056	Ideal	E	VVS2	61.5	55	4.79	4.77	2.94
1056	Ideal	I	IF	62	55	4.83	4.85	3
1056	Ideal	G	VVS2	61.4	55	4.83	4.88	2.98
1056	Ideal	G	VVS2	61.9	55	4.84	4.86	3
1056	Very Good	G	VVS2	62.3	60	4.78	4.85	3
1056	Ideal	D	VS2	61.8	56	4.81	4.83	2.98
1056	Very Good	F	VS1	62.2	61	4.75	4.83	2.98
1056	Premium	F	VS1	62.5	58	4.78	4.85	3.01
1056	Premium	D	VS2	60.7	58	4.84	4.88	2.95
1056	Premium	I	IF	61.2	58	4.83	4.88	2.97
1056	Premium	F	VS1	59.9	58	4.89	4.93	2.94
1056	Ideal	D	VS2	62	55	4.81	4.86	3
1056	Ideal	D	VS2	60.7	57	4.88	4.91	2.97
1056	Ideal	G	VVS2	60.9	57	4.85	4.9	2.97
1056	Very Good	G	VVS2	62.2	55	4.81	4.84	3
1056	Ideal	G	VVS2	60.1	57	4.88	4.91	2.94
1056	Good	H	SI1	57.6	61	5.34	5.32	3.07
1056	Ideal	I	VS2	61.2	56	4.77	4.81	2.93
1056	Ideal	H	SI1	61.3	55	4.81	4.85	2.96
1056	Ideal	G	IF	62.1	55	4.6	4.64	2.87
1056	Ideal	G	IF	61.2	56	4.65	4.67	2.85
1056	Ideal	G	IF	62.1	54	4.6	4.64	2.87
1056	Ideal	G	IF	61.5	56	4.6	4.64	2.84
1056	Good	D	VVS2	58.1	60	4.82	4.85	2.81
1056	Premium	E	VVS2	61.4	56	4.81	4.74	2.93
1056	Premium	G	VVS2	62.2	58	4.82	4.76	2.98
1057	Very Good	E	VVS1	60	61	4.78	4.86	2.89
1057	Ideal	E	VVS1	62.1	56	4.76	4.78	2.96
1057	Premium	E	VVS1	61.2	58	4.74	4.8	2.92
1057	Ideal	I	SI1	62.1	54	5.24	5.26	3.26
1057	Ideal	I	SI1	62	55	5.21	5.25	3.24
1057	Ideal	I	SI1	61.9	54	5.25	5.28	3.26
1058	Very Good	F	VS1	62.1	54.7	4.63	4.66	2.89
1058	Good	F	VVS2	57.7	61	4.91	4.8	2.8
1058	Very Good	F	VVS2	63.5	58	4.65	4.61	2.94
1058	Premium	E	SI2	62.5	54	5.35	5.3	3.33
1058	Ideal	H	VS2	62.7	55	5.08	4.95	3.15
1058	Fair	H	I1	66.5	57	5.51	5.4	3.64
1058	Very Good	F	SI2	63.3	59	4.9	4.86	3.09
1059	Very Good	E	SI2	64	55	5.07	5.11	3.26
1059	Ideal	F	VVS2	61.4	56	4.61	4.64	2.84
1059	Ideal	G	VVS1	61.2	56	4.74	4.8	2.92
1059	Ideal	G	VVS1	62.2	54	4.73	4.76	2.95
1059	Ideal	D	VS1	62.3	56	4.74	4.77	2.96
1059	Ideal	F	SI2	61.8	55	5.17	5.21	3.21
1059	Good	E	VVS2	58.5	60	4.82	4.86	2.83
1059	Ideal	J	SI1	62.5	57	5.24	5.22	3.27
1059	Very Good	J	VS2	63.2	60	5.06	5.01	3.18
1059	Premium	I	SI1	61.7	58	5.15	5.09	3.16
1059	Ideal	F	VS2	62	59	4.77	4.71	2.95
1059	Ideal	F	VS2	63.4	54	4.73	4.68	2.99
1059	Fair	H	SI2	64.5	57	5.37	5.16	3.42
